,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,VAC_RATE,OCC_RATE,AVG_HH_SIZE,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,BART_TOS,BART_FROMS,CALTRAIN_ON,CALTRAIN_OFF,MUNI_RAIL_BOARDINGS,MUNI_RAIL_ALIGHTINGS,BIKE_ALIGHTINGS,BIKE_DOCKCOUNT,BIKE_BOARDINGS,NUM_BUS_STOPS,EDD_EMP,FREQ_S,PARK_HOURLY_AVG_ON,TRANSBAY,EDHLTH_RAC_DEN,EDHLTH_WAC_DEN,EMP_RAC_DEN,EMP_WAC_DEN,HOUSING_09_DEN,LEISER_RAC_DEN,LEISER_WAC_DEN,OTHER_RAC_DEN,OTHER_WAC_DEN,SHR_HH_0VEH,SHR_INCOME_0_15,SHR_INCOME_100P,SHR_INCOME_15_50,SHR_INCOME_50_100,PARK_12_HR_OFF_PUB,PARK_1_HR_OFF_PUB,PARK_2_HR_OFF_PUB,PARK_3_HR_OFF_PUB,PARK_4_HR_OFF_PUB,PARK_DAY_OFF_PUB,PARK_DAY_DISCOUNT_OFF_PUB,RETAIL_RAC_DEN,RETAIL_WAC_DEN,AVG_TT_TO_WORK_MINUTES,PARKING_RATE_OFF_RESIDENTIAL,EXCLUDE,AVG_RIDE,LOG_RIDERS,AVG_BART,CALTRAIN_AVG,MUNI_RAIL_AVG,BIKE_AVG,PARK_12_HR_OFF_PUB_LOG,BIKE_BOARDINGS_LOG,BIKE_ALIGHTINGS_LOG,BIKE_AVG_LOG,PARK_1_HR_OFF_PUB_LOG,PARK_2_HR_OFF_PUB_LOG,PARK_3_HR_OFF_PUB_LOG,PARK_4_HR_OFF_PUB_LOG,AVG_BART_LOG,AVG_HH_SIZE_LOG,PARK_HOURLY_AVG_ON_LOG,EDD_EMP_LOG,AVG_TT_TO_WORK_MINUTES_LOG,BART_FROMS_LOG,BART_TOS_LOG,CALTRAIN_AVG_LOG,CALTRAIN_OFF_LOG,CALTRAIN_ON_LOG,CAPACITY_LOG,CROWDED_LOG,CROWDHOURS_LOG,PARK_DAY_DISCOUNT_OFF_PUB_LOG,PARK_DAY_OFF_PUB_LOG,DWELL_LOG,DWELL_S_LOG,EDHLTH_RAC_DEN_LOG,EDHLTH_WAC_DEN_LOG,EMP_RAC_DEN_LOG,EMP_WAC_DEN_LOG,FARE_LOG,FREQ_S_LOG,FULLFARE_REV_LOG,HEADWAY_S_LOG,HH_DEN_ACS_LOG,HOUSING_09_DEN_LOG,HU_DEN_ACS_LOG,LEISER_RAC_DEN_LOG,LEISER_WAC_DEN_LOG,MUNI_RAIL_ALIGHTINGS_LOG,MUNI_RAIL_AVG_LOG,MUNI_RAIL_BOARDINGS_LOG,NUM_BUS_STOPS_LOG,OCC_RATE_LOG,OFF_LOG,ON_LOG,ONTIME5_LOG,OTHER_RAC_DEN_LOG,OTHER_WAC_DEN_LOG,PARKING_RATE_OFF_RESIDENTIAL_LOG,PASSDELAY_ARR_LOG,PASSDELAY_DEP_LOG,PASSHOURS_LOG,PASSMILES_LOG,POP_DEN_ACS_LOG,RDBRDNGS_LOG,RETAIL_RAC_DEN_LOG,RETAIL_WAC_DEN_LOG,RUNSPEED_LOG,RUNSPEED_S_LOG,RUNTIME_LOG,RUNTIME_S_LOG,SHR_HH_0VEH_LOG,SHR_INCOME_0_15_LOG,SHR_INCOME_100P_LOG,SHR_INCOME_15_50_LOG,SHR_INCOME_50_100_LOG,TOTSPEED_LOG,TOTSPEED_S_LOG,TOTTIME_LOG,TOTTIME_S_LOG,Total_Housing_Units_LOG,Total_Pop_LOG,VAC_RATE_LOG,VC_LOG,WAITHOURS_LOG,DIST_FROM_LAST_STOP,DIST_FROM_LAST_STOP_LOG,SERVMILES_S_LOG,EOL_SOL,LIMITED,EXPRESS,CAL_STATION,CLOSE_STOP
17232,2009-12-01,1,SFMTA,8X,1,29,18,0.0,1,0,,,7334,BAYSHORE EXPRESS,3,BAYSHORE BLVD AT BLANKEN AVE,,2.0,BAY SHORE BLVD & BLANKEN AVE,,1,0,,,,0.0,,1.1700000000000002,,1.1700000000000002,,0.145,,7.44,,7.44,,,,,,,,,,,,,,,,,,,,,3273.0,855.0,0.0,1.0,3.8280701754385964,6.112222393567878,1.5966850432326722,1.5966850432326722,0.0,0.0,0.0,0.0,706.0,715.0,,,,7.0,35.0,,0.0,0.0,32.459165573133156,67.10094078171778,226.21119251468414,105.24790179298054,121.4447109474118,32.561844623138924,0.987309972768136,128.95433641984766,24.475440767399768,0.010526315789473684,0.007017543859649123,0.34385964912280703,0.256140350877193,0.3929824561403509,,,,,,,,32.235845898564364,12.684210271094846,28.4,1.25,0,,,0.0,0.0,710.5,,,,,,,,,,0.0,1.5744468382246384,0.0,3.58351893845611,3.380994674344636,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,3.510325757206272,4.220991027769557,5.425879948462338,4.665775059778764,1.0986122886681098,,,,0.9542356481725629,4.807659588895784,0.9542356481725629,3.513389845021115,0.6867819517894657,6.573680166960646,6.567375417529907,6.561030665896573,2.0794415416798357,0.6931471805599453,,,,4.867183130441068,3.2377148809178853,0.8109302162163288,,,,,1.961814767909411,,3.503628989210098,2.616242633198326,,2.132982308607866,,0.7747271675523681,0.010471299867295437,0.006993035490970604,0.29554580891199544,0.22804380613204972,0.3314471004185398,,2.132982308607866,,0.7747271675523681,6.752270376141742,8.09376775793108,0.0,,,,,0.13540463700620298,1,0,1,0,0
17764,2009-12-01,1,SFMTA,K-OWL,0,29,18,2.0,1,0,0.0,1.0,6497,,3,BALBOA PARK STATION,,2.0,STEUART ST & MISSION ST,STEUART ST&MISSION ST NE-,0,1,1.0,-5.8933333333333335,-3.266666666666667,0.0,2.6266666666666665,0.0,0.0,0.0,2.6266666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0027777777777777783,,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,63.0,0.005291005291005291,0.0,0.0,2415.0,1805.0,0.17617728531855956,0.8238227146814404,1.6240753194351043,14.310567854818265,8.811517349944,10.695890260019448,0.0,0.0,0.0,0.0,0.0,0.0,14573.0,23.0,13693.0,5.0,3189.0,,117.0,0.0,44.380093769731594,42.40430014103713,335.7920341888907,5520.898076982198,220.538651259626,34.701281488744876,896.2552844827368,238.60162706621804,4514.135030021732,0.28917283120376597,0.023537323470073968,0.6314727639542703,0.0847343644922663,0.2602555480833893,2000.0,500.0,1000.0,1500.0,2000.0,2000.0,1681.0,18.10903186419621,68.10346233669426,20.9,,0,0.16666666666666666,0.15415067982725836,0.0,0.0,0.0,14133.0,7.601402334583733,9.524713059681009,9.586994398230228,9.5563385212508,6.2166061010848646,6.90875477931522,7.313886831633462,7.601402334583733,0.0,0.9647285747229015,4.770684624465665,8.06777619577889,3.086486636822455,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.427738840532894,7.601402334583733,1.2883139527596867,0.0,3.8150735456724254,3.77055851778882,5.819465630630308,8.616476934692482,1.0986122886681098,,0.5108256237659906,,2.2835569354130474,5.4005970720483445,2.459237520270129,3.5751865841846198,6.7993404196539915,0.0,0.0,0.0,1.791759469228055,0.6009346910299792,0.0,0.28768207245178085,0.28768207245178085,5.4789776569787465,8.415190372385439,,0.0,0.0,0.0027739268827252244,0.0,2.7285432994336376,0.0,2.9501610957546367,4.235604835693377,0.0,0.0,0.0,0.0,0.25400079658548946,0.023264591961476077,0.48948314304384033,0.08133513166505373,0.23131451633821232,0.0,0.0,1.2883139527596867,0.0,7.498869733976931,7.789868559054706,0.16226959093627474,0.005277057100843819,,,,0.0,1,0,0,0,0
17765,2009-12-01,1,SFMTA,K-OWL,0,30,18,1.0,1,0,0.0,1.0,6501,,3,BALBOA PARK STATION,,2.0,STEUART ST & MARKET ST,STEUART ST&MARKET ST E-NS,0,0,0.0,-3.2633333333333336,-0.6133333333333333,0.0,2.643333333333333,0.25,0.25666666666666665,0.25,2.9,0.10400000000000004,0.104,24.96,2.15,24.96,2.15,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.0,3.0,0.208,0.17677777777777778,,5.333333333333333,2.8266666666666667,2.7066666666666666,0.0,2.6666666666666665,0.0,0.0,63.0,0.031746031746031744,0.0,0.0,2415.0,1805.0,0.17617728531855956,0.8238227146814404,1.6240753194351043,14.310567854818265,8.811517349944,10.695890260019448,0.0,0.0,0.0,0.0,0.0,0.0,31565.0,46.0,29821.0,6.0,6752.0,,393.0,0.0,2.330668946059203,18.382776196785095,6.82704403839208,3951.040300101816,0.0,0.814892916700721,370.55425990815763,2.15128997264956,3516.356309813081,0.28917283120376597,0.023537323470073968,0.6314727639542703,0.0847343644922663,0.2602555480833893,3200.0,1200.0,2400.0,3200.0,3200.0,3200.0,2341.0,1.5301922029825954,45.746954183792774,20.9,,0,2.1666666666666665,1.1526795099383853,0.0,0.0,0.0,30693.0,8.071218539969863,10.303001655150853,10.359835870958863,10.33182247473504,7.0909098220799835,7.783640596221253,8.071218539969863,8.071218539969863,0.0,0.9647285747229015,5.976350909297934,8.817742129574842,3.086486636822455,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.758760544157663,8.071218539969863,1.2928990135203375,0.0,1.2031731685201859,2.9643848468113374,2.0575849212783277,8.28198725620995,1.0986122886681098,,1.8458266904983307,,2.2835569354130474,0.0,2.459237520270129,0.5960264669133373,5.9176949097730045,0.0,0.0,0.0,1.9459101490553132,0.6009346910299792,0.9808292530117263,1.2992829841302609,0.5108256237659906,1.1478118841359517,8.16546493806548,,1.3101330001543265,1.3419941022233106,0.16278000652531271,0.18896609951262316,2.7285432994336376,0.0,0.9282952694122263,3.84474910246345,1.1474024528375417,3.2565568918358894,0.22846271279180966,0.22314355131420976,0.25400079658548946,0.023264591961476077,0.48948314304384033,0.08133513166505373,0.23131451633821232,1.1474024528375417,3.2565568918358894,1.3609765531356006,0.22314355131420976,7.498869733976931,7.789868559054706,0.16226959093627474,0.031252543504104315,,,,0.09893994785490365,0,0,0,0,0
17766,2009-12-01,1,SFMTA,K-OWL,0,31,18,1.0,1,0,0.0,1.0,5669,,3,BALBOA PARK STATION,,2.0,MARKET ST & DRUMM ST,MARKET ST&DRUMM ST N-NS/B,0,0,0.0,0.4533333333333333,0.4733333333333333,0.0,0.02333333333333333,0.6999999999999997,1.7666666666666666,0.6999999999999997,1.7899999999999998,0.111,0.111,9.51,3.72,9.51,3.72,1.0,0.0,0.0,3.0,3.0,0.333,0.054833333333333324,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,63.0,0.047619047619047616,0.0,0.0,2415.0,1805.0,0.17617728531855956,0.8238227146814404,1.6240753194351043,14.310567854818265,8.811517349944,10.695890260019448,8795.0,9083.0,0.0,0.0,1312.0,0.0,5832.0,19.0,7373.0,9.0,14798.0,,393.0,0.0,2.71629504917993,46.951621176221046,11.55044336682951,10856.536135239465,1.4823107412662033,0.5090837770360661,619.9395098607531,7.179935296336361,10076.815054115295,0.28917283120376597,0.023537323470073968,0.6314727639542703,0.0847343644922663,0.2602555480833893,3200.0,1200.0,2400.0,3200.0,3200.0,3200.0,2341.0,1.1451292442771523,112.8299500871929,20.9,,0,0.0,0.0,8939.0,0.0,656.0,6602.5,8.071218539969863,8.90571557879409,8.671286726753637,8.79535509048386,7.0909098220799835,7.783640596221253,8.071218539969863,8.071218539969863,9.09829086816756,0.9647285747229015,5.976350909297934,9.602314889901848,3.086486636822455,9.114269903225448,9.082052351674651,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.758760544157663,8.071218539969863,0.023065272930996188,0.0,1.312727217471276,3.870192610480978,2.5297559929879965,9.2926146925397,1.0986122886681098,,0.0,,2.2835569354130474,0.9091898768773972,2.459237520270129,0.411502696492521,6.43123366955741,0.0,6.48768401848461,7.180069874302796,2.302585092994046,0.6009346910299792,0.0,0.0,0.6931471805599453,2.1016842406000418,9.218091757624972,,0.0,0.0,0.05338277656511326,0.28743204119657156,2.7285432994336376,0.0,0.7631998043070586,4.734705668851506,1.551808799597464,2.3523271848888596,1.0176432261344426,0.5306282510621703,0.25400079658548946,0.023264591961476077,0.48948314304384033,0.08133513166505373,0.23131451633821232,1.551808799597464,2.3523271848888596,1.0260415958332743,0.5306282510621703,7.498869733976931,7.789868559054706,0.16226959093627474,0.04652001563489291,,,,0.10526051065749294,0,0,0,0,0
17767,2009-12-01,1,SFMTA,K-OWL,0,32,18,1.0,1,0,0.0,1.0,5657,,3,BALBOA PARK STATION,,2.0,MARKET ST & BATTERY ST,MARKET ST&BATTERY ST N-NS,0,0,0.0,0.2766666666666666,0.44333333333333336,0.0,0.16666666666666666,1.3999999999999997,1.2066666666666668,1.3999999999999997,1.3733333333333333,0.22699999999999998,0.227,9.73,9.92,9.73,9.92,1.0,2.0,0.0,3.0,5.0,0.6809999999999999,0.06927777777777779,,4.0,1.1866666666666668,1.1533333333333329,0.0,1.6666666666666667,0.0,0.0,63.0,0.047619047619047616,0.0,0.0,1054.0,1107.0,0.37308039747064137,0.6269196025293586,1.5187319884726225,7.576294607880626,4.9885658993065976,7.957265778865135,0.0,0.0,0.0,0.0,0.0,0.0,5697.0,19.0,5613.0,9.0,17752.0,,266.0,0.0,7.907833473413088,432.27004444659036,40.871073509234,14771.976644366288,39.02898536248284,4.0477125124898246,538.113937273058,26.21155876491569,13365.667962402906,0.35446685878962536,0.008645533141210375,0.5374639769452448,0.3242074927953891,0.12968299711815562,3125.0,1150.0,2300.0,2975.0,3025.0,3125.0,2314.25,2.703968758415379,435.9247002437316,20.9,,0,1.0,0.6931471805599453,0.0,0.0,0.0,5655.0,8.047509510981422,8.633018756921828,8.647870515057853,8.640472207576408,7.048386408721883,7.741099090035366,7.998335395952982,8.014996894348302,0.0,0.9237555957086764,5.58724865840025,9.784309794706799,3.086486636822455,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.747272952050379,8.047509510981422,0.15415067982725836,0.0,2.186931055171563,6.071361192837893,3.73459521880517,9.600554888352802,1.0986122886681098,,1.6094379124341003,,1.7898519676542366,3.68960382575551,2.1924650218076747,1.618935172842556,6.289926934976455,0.0,0.0,0.0,2.302585092994046,0.4866884124673192,0.0,1.0986122886681098,0.6931471805599453,3.3036418376268095,9.50051942156442,,0.7670170291264006,0.782378314287888,0.06698344653682209,0.5193888544264785,2.14900195633643,0.0,1.3094048821952786,6.079760869593327,2.390595970316759,2.373043556642607,0.7914830812808074,0.8754687373538997,0.3034079147572451,0.008608374536600101,0.43013429079494886,0.2808141618488826,0.1219370598436034,2.390595970316759,2.373043556642607,0.8642954367557746,0.8754687373538997,7.010311867307229,6.961296045910167,0.31705668113168517,0.04652001563489291,,,,0.2045721657287743,0,0,0,0,0
17768,2009-12-01,1,SFMTA,K-OWL,0,33,18,1.0,1,0,0.0,1.0,5639,,3,BALBOA PARK STATION,,2.0,MARKET ST & 2ND ST,MARKET ST&2ND ST N-NS/SI,0,0,0.0,0.4533333333333333,0.7033333333333333,0.0,0.25,1.07,1.0766666666666669,1.07,1.3266666666666669,0.17200000000000004,0.172,9.64,7.78,9.64,7.78,1.0,1.3333333333333333,0.0,5.0,6.333333333333332,0.8599999999999999,0.1185,,2.6666666666666665,0.5733333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,63.0,0.07936507936507936,0.0,0.0,1054.0,1107.0,0.37308039747064137,0.6269196025293586,1.5187319884726225,7.576294607880626,4.9885658993065976,7.957265778865135,11240.0,11914.0,0.0,0.0,2718.0,1453.0,12923.0,27.0,10970.0,8.0,14598.0,,82.0,0.0,4.189964547754375,1356.9330082434444,17.793823585524517,16443.438689551647,14.790702086654544,1.1358119866117415,707.4737698980916,12.165163854728608,13732.356971391455,0.35446685878962536,0.008645533141210375,0.5374639769452448,0.3242074927953891,0.12968299711815562,2866.666666666666,1066.6666666666667,2133.333333333333,2866.666666666666,2866.666666666666,2866.666666666666,2249.6666666666665,0.3028831964297978,646.6749400186571,20.9,,0,0.6666666666666666,0.5108256237659906,11577.0,0.0,2085.5,11946.5,7.961253969953238,9.30301070681749,9.466841326944389,9.388277330452313,6.973230860941048,7.665909620850693,7.961253969953238,7.961253969953238,9.35686202463895,0.9237555957086764,4.418840607796598,9.58870831219998,3.086486636822455,9.385553389532843,9.327323087461798,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.718981747607684,7.961253969953238,0.22314355131420976,0.0,1.6467268662786239,7.213718975711424,2.933528283172352,9.707742625450274,1.0986122886681098,,1.2992829841302609,,1.7898519676542366,2.7594212912850438,2.1924650218076747,0.7588468959746663,6.563113036424361,7.282073658093465,7.643243300031608,7.908019444632471,2.1972245773362196,0.4866884124673192,0.0,0.8472978603872034,0.6931471805599453,2.5775742391092242,9.52758296788585,,0.0,0.45319651092935426,0.1119885019480473,0.6205764877251098,2.14900195633643,0.0,0.2645796520906974,6.4733889347172795,2.1724764076470255,2.3646204839134985,0.7307640441312523,0.7275486072772779,0.3034079147572451,0.008608374536600101,0.43013429079494886,0.2808141618488826,0.1219370598436034,2.1724764076470255,2.3646204839134985,0.8444366281061716,0.7275486072772779,7.010311867307229,6.961296045910167,0.31705668113168517,0.07637297878457396,,,,0.158711691154821,0,0,0,0,0
17769,2009-12-01,1,SFMTA,K-OWL,0,34,18,1.0,1,0,0.0,1.0,5678,,3,BALBOA PARK STATION,,2.0,MARKET ST & KEARNY ST,MARKET ST&KEARNY ST N-NS/,0,0,0.0,0.3533333333333333,0.49,0.0,0.1366666666666667,0.9800000000000002,0.63,0.9800000000000002,0.7666666666666666,0.15899999999999995,0.159,9.73,12.44,9.73,12.44,1.0,1.0,0.0,6.333333333333332,7.333333333333332,1.007,0.08383333333333333,,2.0,0.16666666666666666,0.0,0.0,1.3333333333333333,0.0,0.0,63.0,0.10052910052910052,0.0,0.0,1054.0,1107.0,0.37308039747064137,0.6269196025293586,1.5187319884726225,7.576294607880626,4.9885658993065976,7.957265778865135,0.0,0.0,0.0,0.0,1017.0,1453.0,4242.0,19.0,4348.0,7.0,5791.0,,350.0,0.0,11.881152547078333,580.4823926416916,71.22351693427737,7426.912738109714,362.4154235708349,10.362292767275123,962.1401660302704,45.231536025501185,5100.776814268958,0.35446685878962536,0.008645533141210375,0.5374639769452448,0.3242074927953891,0.12968299711815562,2000.0,750.0,1500.0,2000.0,2000.0,2000.0,1573.0,3.7485355944227217,783.5133651687929,20.9,,0,0.5,0.4054651081081644,0.0,0.0,1235.0,4295.0,7.601402334583733,8.37770121259764,8.353025845202325,8.3654396361887,6.621405651764134,7.313886831633462,7.601402334583733,7.601402334583733,0.0,0.9237555957086764,5.860786223465865,8.664232934065552,3.086486636822455,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.3613754289773485,7.601402334583733,0.12810000262731577,0.0,2.5557652001416153,6.3655806922942615,4.279765712175083,8.913000174707,1.0986122886681098,,1.0986122886681098,,1.7898519676542366,5.895546597468778,2.1924650218076747,2.430300221033658,6.870198952639846,7.282073658093465,7.119635638017636,6.925595197110468,2.0794415416798357,0.4866884124673192,0.0,0.6931471805599453,0.6931471805599453,3.833662163178243,8.537344152991684,,0.0,0.15415067982725836,0.08050413965895986,0.6966410698142009,2.14900195633643,0.0,1.5578362746025898,6.665063608571999,2.5982353350950036,2.373043556642607,0.4885800148186709,0.6830968447064439,0.3034079147572451,0.008608374536600101,0.43013429079494886,0.2808141618488826,0.1219370598436034,2.5982353350950036,2.373043556642607,0.5690945318899664,0.6830968447064439,7.010311867307229,6.961296045910167,0.31705668113168517,0.09579106464167554,,,,0.1475575643576147,0,0,0,0,0
17770,2009-12-01,1,SFMTA,K-OWL,0,35,18,1.0,1,0,0.0,1.0,5694,,3,BALBOA PARK STATION,,2.0,MARKET ST & STOCKTON ST,MARKET ST&STOCKTON ST N-N,0,0,0.0,0.2433333333333333,0.3133333333333333,0.0,0.07,1.1299999999999994,0.89,1.1299999999999994,0.96,0.18299999999999994,0.183,9.72,11.44,9.72,11.44,1.0,0.6666666666666666,0.0,7.333333333333332,8.0,1.3419999999999999,0.12333333333333335,,1.3333333333333333,0.52,0.4666666666666666,0.0,1.3333333333333333,0.0,0.0,63.0,0.1164021164021164,0.0,0.0,1054.0,1107.0,0.37308039747064137,0.6269196025293586,1.5187319884726225,7.576294607880626,4.9885658993065976,7.957265778865135,4772.0,4673.0,0.0,0.0,0.0,0.0,6847.0,19.0,7337.0,5.0,3789.0,,350.0,0.0,9.104806493130036,335.17849157077706,75.7015184340173,5878.663467079577,114.49385612447115,14.050881265430222,1205.1906091829546,48.082219822848955,1821.97500338242,0.35446685878962536,0.008645533141210375,0.5374639769452448,0.3242074927953891,0.12968299711815562,2000.0,300.0,600.0,900.0,1200.0,2000.0,1573.0,4.463610852608058,2516.319362943425,20.9,1.052737905,0,0.3333333333333333,0.28768207245178085,4722.5,0.0,0.0,7092.0,7.601402334583733,8.900821604915228,8.831711917821577,8.866863661202087,5.707110264748875,6.398594934535208,6.803505257608338,7.0909098220799835,8.46030532920919,0.9237555957086764,5.860786223465865,8.240121298076472,3.086486636822455,8.449770515098804,8.470730317005897,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.3613754289773485,7.601402334583733,0.06765864847381486,0.0,2.3130112010562,5.817642243826228,4.339921505230932,8.679254805764906,1.0986122886681098,,0.8472978603872034,,1.7898519676542366,4.749217334819489,2.1924650218076747,2.711436545323098,7.095222415530564,0.0,0.0,0.0,1.791759469228055,0.4866884124673192,0.0,0.5108256237659906,0.6931471805599453,3.8934968474843297,7.508225062781265,0.7191744654934338,0.3829922522561057,0.41871033485818504,0.11630045569616063,0.8510052651755254,2.14900195633643,0.0,1.6981098994921007,7.830949869463633,2.5209170873110334,2.372111155642656,0.6365768290715511,0.7561219797213334,0.3034079147572451,0.008608374536600101,0.43013429079494886,0.2808141618488826,0.1219370598436034,2.5209170873110334,2.372111155642656,0.6729444732424258,0.7561219797213334,7.010311867307229,6.961296045910167,0.31705668113168517,0.11011111841642401,,,,0.1680535849962496,0,0,0,0,0
17771,2009-12-01,1,SFMTA,K-OWL,0,36,18,1.0,1,0,0.0,1.0,5655,,3,BALBOA PARK STATION,,2.0,MARKET ST & 5TH  ST,MARKET ST&5TH ST NORTH N-,0,0,0.0,0.2766666666666667,0.3633333333333333,0.0,0.08333333333333333,1.07,1.0266666666666666,1.07,1.11,0.17399999999999996,0.17400000000000002,9.76,9.41,9.76,9.41,1.0,1.3333333333333333,0.3333333333333333,8.0,9.0,1.392,0.15,,2.6666666666666665,0.82,0.6999999999999998,0.0,1.3333333333333333,0.0,0.0,63.0,0.12698412698412698,0.0,0.0,5905.0,3422.0,0.20631209818819404,0.7936879018118059,2.1741531664212075,37.93811281177236,17.449604470241113,21.985473673477568,4772.0,4673.0,0.0,0.0,4136.0,2496.0,6848.0,19.0,6826.0,9.0,7117.0,,213.0,0.0,32.60424869692941,225.38389169381463,202.97818019124816,4520.73144732985,579.8932896682153,28.44743270798821,1000.4279663098366,128.04182053832338,1512.58601692507,0.7308541973490427,0.3556701030927835,0.10935198821796754,0.3243740795287187,0.2106038291605302,2600.0,600.0,1200.0,1800.0,2400.0,2600.0,1757.0,13.884678248007194,1782.3335724011292,26.4,0.174945286,0,0.8333333333333333,0.6061358035703155,4722.5,0.0,3316.0,6837.0,7.8636512654486515,8.82864061741828,8.831857935197906,8.830250570199247,6.398594934535208,7.0909098220799835,7.496097345175956,7.783640596221253,8.46030532920919,1.155040877531338,5.365976015021851,8.870382066070137,3.3105430133940246,8.449770515098804,8.470730317005897,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,7.471932078245122,7.8636512654486515,0.08004270767353636,0.0,3.5146525082884934,5.422232194035461,5.3180130282767815,8.41665026304471,1.0986122886681098,,1.2992829841302609,,2.91504293232943,6.364567073319122,3.1348624369848355,3.3826067316962503,6.909182226717627,7.822845290279774,8.106816038947052,8.327726166461412,2.302585092994046,0.5842737807275427,0.28768207245178085,0.8472978603872034,0.6931471805599453,4.860136542042938,7.322236959965478,0.16122158140555112,0.5306282510621703,0.5988365010887039,0.13976194237515863,0.8721298360883852,3.661973534767899,0.0,2.7003323783797097,7.486239685278641,2.3427668826268775,2.3758355547336385,0.7063924073099658,0.7275486072772779,0.5486150423455438,0.30429587311443645,0.10377605045171454,0.28093995501703717,0.19111926749748373,2.3427668826268775,2.3758355547336385,0.7466879474879753,0.7275486072772779,8.138272638530186,8.683724062303869,0.1875678527092599,0.11954515064978273,,,,0.16041672140590466,0,0,0,0,0
17772,2009-12-01,1,SFMTA,K-OWL,0,37,18,1.0,1,0,0.0,1.0,5695,,3,BALBOA PARK STATION,,2.0,MARKET ST & TAYLOR ST,MARKET ST&TAYLOR ST N-NS/,0,0,0.0,0.16666666666666666,0.44333333333333336,0.0,0.2766666666666667,1.07,0.8700000000000001,1.07,1.1466666666666667,0.17300000000000001,0.17299999999999996,9.7,9.05,9.7,9.05,1.0,2.333333333333333,0.0,9.0,11.333333333333336,1.5569999999999995,0.1827777777777778,,4.666666666666667,0.9533333333333336,0.52,0.0,1.6666666666666667,0.0,0.0,63.0,0.14285714285714285,0.0,0.0,6317.0,4775.0,0.16481675392670156,0.8351832460732984,1.5840020060180542,129.00116307087168,81.44002506358022,97.51156461348936,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,816.0,,350.0,0.0,72.805913351751,150.91155263584346,413.84659440250437,1359.4917919101088,1179.3947298753196,73.31339420947475,141.96593926665673,231.77012348779832,958.2191423336432,0.9127382146439318,0.6509528585757272,0.003761283851554609,0.2780842527582748,0.06720160481444333,,,,,,,,35.95716335348028,108.39515767396534,29.4,,0,1.1666666666666665,0.7731898882334817,0.0,0.0,0.0,,,,,,,,,,0.0,0.9493393622428306,5.860786223465865,6.705639094860003,3.414442608412176,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.24425251452444507,0.0,4.301438855113946,5.023298460928602,6.027908799850382,7.215601525062954,1.0986122886681098,,1.7346010553881064,,4.412071060044291,7.073604178364917,4.590173948529899,4.3082912074749835,4.962606414942435,0.0,0.0,0.0,1.6094379124341003,0.60714433814102,0.0,1.203972804325936,0.6931471805599453,5.450051372088061,6.866119560075521,,0.41871033485818504,0.6695373149208117,0.16786572100922334,0.9388346963090494,4.867543397114574,0.0,3.609759494733973,4.694966626430251,2.307572634505085,2.3702437414678603,0.6259384308664954,0.7275486072772779,0.6485358356385807,0.5013526112751768,0.0037542279108446126,0.24536227925831272,0.0650398999397513,2.307572634505085,2.3702437414678603,0.7639162514481525,0.7275486072772779,8.471358655072438,8.75115798136203,0.15256378187907954,0.13353139262452257,,,,0.15956456967133845,0,0,0,0,0
